bench,alloc_type,total,bit_pos,p_one,entropy
imagick,32bits,1087,45,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,46,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,47,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,48,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,49,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,50,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,51,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,52,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,53,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,54,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,55,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,56,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,57,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,58,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,59,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,60,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,61,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,62,0.0009199632014719411,0.01060548983362318
imagick,32bits,1087,63,0.0009199632014719411,0.01060548983362318
imagick,64bits,1075203,0,0.9999972098292137,5.5507401389455374e-05
imagick,64bits,1075203,1,0.9999972098292137,5.5507401389455374e-05
imagick,64bits,1075203,2,0.9999972098292137,5.5507401389455374e-05
imagick,64bits,1075203,3,0.9999972098292137,5.5507401389455374e-05
imagick,64bits,1075203,4,0.9999972098292137,5.5507401389455374e-05
imagick,64bits,1075203,5,0.9999981398861424,3.809303236143511e-05
imagick,64bits,1075203,6,1.0,0.0
imagick,64bits,1075203,7,0.9999990699430712,1.9976573733472596e-05
imagick,64bits,1075203,8,0.9999972098292137,5.5507401389455374e-05
imagick,64bits,1075203,9,0.9999990699430712,1.9976573733472596e-05
imagick,64bits,1075203,10,0.9999981398861424,3.809303236143511e-05
imagick,64bits,1075203,11,1.0,0.0
imagick,64bits,1075203,12,0.9999990699430712,1.9976573733472596e-05
imagick,64bits,1075203,13,0.9999981398861424,3.809303236143511e-05
imagick,64bits,1075203,14,0.9999981398861424,3.809303236143511e-05
imagick,64bits,1075203,15,0.9999990699430712,1.9976573733472596e-05
imagick,64bits,1075203,16,0.4355270586112576,0.9879726652791135
imagick,64bits,1075203,17,0.42674732120353087,0.984461258804147
imagick,64bits,1075203,18,0.4283656202596161,0.9851425930993648
imagick,64bits,1075203,19,0.42782618724092103,0.9849171968115769
imagick,64bits,1075203,20,0.4321974548062087,0.9866943721655144
imagick,64bits,1075203,21,0.4220440233146671,0.9823933557573379
imagick,64bits,1075203,22,0.43805960362833807,0.9889013859868525
imagick,64bits,1075203,23,0.43573446130637655,0.9880501371414941
imagick,64bits,1075203,24,0.41934406805040536,0.9811471771902267
imagick,64bits,1075203,25,0.4248128027916589,0.9836265226428476
imagick,64bits,1075203,26,0.42169060168172895,0.9822326862694184
imagick,64bits,1075203,27,0.4237711390314201,0.9831678987971204
imagick,64bits,1075203,28,0.419306865773254,0.981129704794387
imagick,64bits,1075203,29,0.41361491736909217,0.9783596962804851
imagick,64bits,1075203,30,0.41798618493437983,0.9805041203959528
imagick,64bits,1075203,31,0.4116617978186445,0.9773648322598765
imagick,64bits,1075203,32,0.4355270586112576,0.9879726652791135
imagick,64bits,1075203,33,0.42674732120353087,0.984461258804147
imagick,64bits,1075203,34,0.4283656202596161,0.9851425930993648
imagick,64bits,1075203,35,0.42782618724092103,0.9849171968115769
imagick,64bits,1075203,36,0.4321974548062087,0.9866943721655144
imagick,64bits,1075203,37,0.42204123314388076,0.9823920902074004
imagick,64bits,1075203,38,0.43805681345755176,0.9889003834837589
imagick,64bits,1075203,39,0.4357316711355902,0.9880490965941426
imagick,64bits,1075203,40,0.41934406805040536,0.9811471771902267
imagick,64bits,1075203,41,0.4248128027916589,0.9836265226428476
imagick,64bits,1075203,42,0.4216878115109426,0.9822314148864342
imagick,64bits,1075203,43,0.4237711390314201,0.9831678987971204
imagick,64bits,1075203,44,0.419306865773254,0.981129704794387
imagick,64bits,1075203,45,0.41361491736909217,0.9783596962804851
imagick,64bits,1075203,46,0.41798618493437983,0.9805041203959528
imagick,64bits,1075203,47,0.4116617978186445,0.9773648322598765
imagick,64bits,1075203,48,0.0,0.0
imagick,64bits,1075203,49,0.0,0.0
imagick,64bits,1075203,50,0.0,0.0
imagick,64bits,1075203,51,0.0,0.0
imagick,64bits,1075203,52,0.0,0.0
imagick,64bits,1075203,53,0.0,0.0
imagick,64bits,1075203,54,0.0,0.0
imagick,64bits,1075203,55,0.0,0.0
imagick,64bits,1075203,56,0.0,0.0
imagick,64bits,1075203,57,0.0,0.0
imagick,64bits,1075203,58,0.0,0.0
imagick,64bits,1075203,59,0.0,0.0
imagick,64bits,1075203,60,0.0,0.0
imagick,64bits,1075203,61,0.0,0.0
imagick,64bits,1075203,62,0.0,0.0
imagick,64bits,1075203,63,0.0,0.0
lbm,64bits,556200048,0,0.08768206542837263,0.42868516072665364
lbm,64bits,556200048,1,0.059593725529487905,0.32583004575555086
lbm,64bits,556200048,2,0.5017580563027927,0.9999910819277087
lbm,64bits,556200048,3,0.462187180537604,0.9958705008504756
lbm,64bits,556200048,4,0.4983841641092415,0.9999924664479819
lbm,64bits,556200048,5,0.49481649631213265,0.9999224719005099
lbm,64bits,556200048,6,0.08465967626094129,0.4183887102926829
lbm,64bits,556200048,7,0.036078666429744714,0.22401464801472137
lbm,64bits,556200048,8,0.9572835186091174,0.2546114430429318
lbm,64bits,556200048,9,0.9087738805804634,0.4405492564969915
lbm,64bits,556200048,10,0.9573760608521199,0.2541961398160358
lbm,64bits,556200048,11,0.03604162400216118,0.22383904964310486
lbm,64bits,556200048,12,0.08457636091394224,0.4181024939865925
lbm,64bits,556200048,13,0.03608901702216322,0.2240637044696657
lbm,64bits,556200048,14,0.957346578654017,0.2543284803576528
lbm,64bits,556200048,15,0.9087845062537643,0.4405140165048981
lbm,64bits,556200048,16,0.9573128138241369,0.25448000717684593
lbm,64bits,556200048,17,0.036103594511016655,0.22413278669256592
lbm,64bits,556200048,18,0.08453393732896622,0.41795670497733545
lbm,64bits,556200048,19,0.03595324213276587,0.22341984812509197
lbm,64bits,556200048,20,0.9574389572868214,0.2539137057508666
lbm,64bits,556200048,21,0.9089168902768595,0.44007480074527117
lbm,64bits,556200048,22,0.9574697519623371,0.25377537236202075
lbm,64bits,556200048,23,0.0359395384302448,0.22335482139022614
lbm,64bits,556200048,24,0.08431337100495899,0.41719818589921703
lbm,64bits,556200048,25,0.0355672766860315,0.2215853660219239
lbm,64bits,556200048,26,0.9578738206077968,0.2519571259851982
lbm,64bits,556200048,27,0.9093767769685629,0.43854664043239877
lbm,64bits,556200048,28,0.9578891154644417,0.2518881871705258
lbm,64bits,556200048,29,0.03553788618155603,0.22144541795023764
lbm,64bits,556200048,30,0.08358736603345276,0.41469505023307485
lbm,64bits,556200048,31,0.034644612256487975,0.21717445359782997
lbm,64bits,556200048,32,0.9589268643860311,0.24719102529157327
lbm,64bits,556200048,33,0.9103528088872082,0.43529108937185723
lbm,64bits,556200048,34,0.9590830545918975,0.24648066944639407
lbm,64bits,556200048,35,0.034448805009811866,0.21623368040716556
lbm,64bits,556200048,36,0.08202178724011905,0.4092633246193151
lbm,64bits,556200048,37,0.032646545186921665,0.20749526651703554
lbm,64bits,556200048,38,0.9610965154033931,0.23724192034987424
lbm,64bits,556200048,39,0.9126051190128628,0.427713967492708
lbm,64bits,556200048,40,0.9614298181434173,0.2356976761017418
lbm,64bits,556200048,41,0.032011565018779,0.20438155461168378
lbm,64bits,556200048,42,0.07883093710196876,0.3980464696404325
lbm,64bits,556200048,43,0.028225894723403547,0.18541525103785142
lbm,64bits,556200048,44,0.9659605477056701,0.21426152604255744
lbm,64bits,556200048,45,0.9176404853528528,0.4104390041476589
lbm,64bits,556200048,46,0.9666053121232381,0.2111402753025018
lbm,64bits,556200048,47,0.02821033737127617,0.18533581614720102
lbm,64bits,556200048,48,0.05922277266685889,0.3243518594938192
lbm,64bits,556200048,49,0.0005829826897102318,0.0071045382290227665
lbm,64bits,556200048,50,0.9930525788088389,0.05979630558830869
lbm,64bits,556200048,51,0.941100242407746,0.3230617959399489
lbm,64bits,556200048,52,0.6796835084055944,0.9047252985759016
lbm,64bits,556200048,53,0.31370008080258205,0.8973984965279729
lbm,64bits,556200048,54,0.052283346800430335,0.29601838896416355
lbm,64bits,556200048,55,0.9933835892081764,0.057414878736104916
lbm,64bits,556200048,56,0.9933835892081764,0.057414878736104916
lbm,64bits,556200048,57,0.9933835892081764,0.057414878736104916
lbm,64bits,556200048,58,0.9933835892081764,0.057414878736104916
lbm,64bits,556200048,59,0.9933835892081764,0.057414878736104916
lbm,64bits,556200048,60,0.9933835892081764,0.057414878736104916
lbm,64bits,556200048,61,0.9933835892081764,0.057414878736104916
lbm,64bits,556200048,62,0.0,0.0
lbm,64bits,556200048,63,0.0,0.0
leela,32bits,889572,0,0.1950308687773446,0.7118778083722885
leela,32bits,889572,1,0.1585234247480811,0.6307653867556778
leela,32bits,889572,2,0.17820255133929574,0.6761290676604191
leela,32bits,889572,3,0.1618047780280854,0.6386097273909784
leela,32bits,889572,4,0.14278664346449754,0.5914905110127391
leela,32bits,889572,5,0.14756534603157473,0.6037138958255197
leela,32bits,889572,6,0.16187110205806837,0.6387670930484036
leela,32bits,889572,7,0.14866362700264846,0.606485902093615
leela,32bits,889572,8,0.1132758225303854,0.5097184369093066
leela,32bits,889572,9,0.13504921467851955,0.5711248276949393
leela,32bits,889572,10,0.11819391797403696,0.5241469589156076
leela,32bits,889572,11,0.1156286393906283,0.5166635982457564
leela,32bits,889572,12,0.12783788158799964,0.5514786098917913
leela,32bits,889572,13,0.08048140004406613,0.4038731659069193
leela,32bits,889572,14,0.10331710080802903,0.47942321684525435
leela,32bits,889572,15,0.12152248497030033,0.5337214249223982
leela,32bits,889572,16,0.10606786184816969,0.4879403058262973
leela,32bits,889572,17,0.11105677786620982,0.5030953134767686
leela,32bits,889572,18,0.1390961046435814,0.58186668733816
leela,32bits,889572,19,0.14481233671923127,0.5967044463798059
leela,32bits,889572,20,0.13414540925298907,0.5686983589915203
leela,32bits,889572,21,0.14864339255282316,0.6064349559397151
leela,32bits,889572,22,0.13349003790586933,0.5669325245642406
leela,32bits,889572,23,0.15566699491440827,0.6238421158739154
leela,32bits,889572,24,0.16580557841298962,0.6480191803300495
leela,32bits,889572,25,0.1337609547063082,0.5676631318326121
leela,32bits,889572,26,0.11808487677220056,0.5238307328314759
leela,32bits,889572,27,0.10492798784134393,0.4844250744478501
leela,32bits,889572,28,0.10076306358563444,0.4714097915916178
leela,32bits,889572,29,0.11315329169533214,0.5093545784473714
leela,32bits,889572,30,0.2193099602955129,0.7589055076521414
leela,32bits,889572,31,0.10283484642052583,0.477917966354125
leela,32bits,889572,32,0.07247755100205493,0.3751020988315219
leela,32bits,889572,33,0.09650933257791387,0.457831750816328
leela,32bits,889572,34,0.07665034421047424,0.39026507060516985
leela,32bits,889572,35,0.07883004411110062,0.3980433025224065
leela,32bits,889572,36,0.09749857234715122,0.46101572824117776
leela,32bits,889572,37,0.09061661113434326,0.4385246427609801
leela,32bits,889572,38,0.07279792979095565,0.376279280375272
leela,32bits,889572,39,0.09153727860139482,0.44158034401905827
leela,32bits,889572,40,0.08193715629538699,0.4089683695380151
leela,32bits,889572,41,0.07680547499246829,0.3908218245514922
leela,32bits,889572,42,0.1026066467919404,0.4772044249657846
leela,32bits,889572,43,0.10733026669004869,0.49181034300176696
leela,32bits,889572,44,0.0871812512084463,0.4269905521992324
leela,32bits,889572,45,0.0801048144500951,0.40254840278042525
leela,32bits,889572,46,0.08509260633203383,0.41987389317831764
leela,32bits,889572,47,0.07553407706177802,0.38624434215265413
leela,32bits,889572,48,0.0839010220645434,0.4157776936797866
leela,32bits,889572,49,0.08546244710939643,0.42113989429832954
leela,32bits,889572,50,0.0862718251024088,0.42390167912379545
leela,32bits,889572,51,0.08268807921112625,0.4115806968701011
leela,32bits,889572,52,0.07891885086311169,0.3983581906610137
leela,32bits,889572,53,0.09420935011443705,0.45036616127587276
leela,32bits,889572,54,0.08086810286294982,0.405230642687619
leela,32bits,889572,55,0.1006832499224346,0.47115771051599087
leela,32bits,889572,56,0.07630073788293697,0.3890085571093399
leela,32bits,889572,57,0.08942277859465002,0.43454018701180136
leela,32bits,889572,58,0.08342326422144582,0.4141278837147841
leela,32bits,889572,59,0.0965880221050123,0.4580856125563111
leela,32bits,889572,60,0.09899030095371707,0.4657867275652476
leela,32bits,889572,61,0.07910882986424933,0.3990312867431628
leela,32bits,889572,62,0.07160072484295818,0.3718690478908678
leela,32bits,889572,63,0.10493136024964815,0.4844355038846276
leela,64bits,937142,0,0.1364051552486176,0.5747462506180521
leela,64bits,937142,1,0.10533835854118159,0.48569289664377546
leela,64bits,937142,2,0.06624823132460182,0.3517641693947068
leela,64bits,937142,3,0.07237003570430095,0.3747065575451999
leela,64bits,937142,4,0.04902458752248859,0.2822389370645364
leela,64bits,937142,5,0.22901011799705914,0.7762817217758347
leela,64bits,937142,6,0.22947749647331994,0.777099349962878
leela,64bits,937142,7,0.2227965452407426,0.7652411362691987
leela,64bits,937142,8,0.2162319050901571,0.753227139651421
leela,64bits,937142,9,0.21453098890029473,0.7500547592754276
leela,64bits,937142,10,0.17078841840404121,0.659505172292706
leela,64bits,937142,11,0.16797347680500926,0.6530478897335354
leela,64bits,937142,12,0.17600641098147346,0.6712621628760311
leela,64bits,937142,13,0.16210136777564127,0.6393130767443563
leela,64bits,937142,14,0.17338887809958362,0.665398691617678
leela,64bits,937142,15,0.1645695102769911,0.6451300559124192
leela,64bits,937142,16,0.17854711452479988,0.6768883362452073
leela,64bits,937142,17,0.16835762349782638,0.6539338912533613
leela,64bits,937142,18,0.17160473012627755,0.6613625895708752
leela,64bits,937142,19,0.2264288656361576,0.7717338797700137
leela,64bits,937142,20,0.18012531718779012,0.6803511162559566
leela,64bits,937142,21,0.17043414978733212,0.6586969666858871
leela,64bits,937142,22,0.11886459042493026,0.5260883352816446
leela,64bits,937142,23,0.0015056416210136778,0.016286546906807725
leela,64bits,937142,24,0.3318846023334777,0.9168402851948623
leela,64bits,937142,25,0.0,0.0
leela,64bits,937142,26,0.33333262195056884,0.9182951226700824
leela,64bits,937142,27,0.0,0.0
leela,64bits,937142,28,0.0,0.0
leela,64bits,937142,29,0.0,0.0
leela,64bits,937142,30,0.0,0.0
leela,64bits,937142,31,0.0,0.0
leela,64bits,937142,32,0.003769972960341122,0.035781575900310135
leela,64bits,937142,33,0.003302594484080321,0.03197735307337218
leela,64bits,937142,34,0.003302594484080321,0.03197735307337218
leela,64bits,937142,35,0.003302594484080321,0.03197735307337218
leela,64bits,937142,36,0.003302594484080321,0.03197735307337218
leela,64bits,937142,37,0.0,0.0
leela,64bits,937142,38,0.0,0.0
leela,64bits,937142,39,0.0,0.0
leela,64bits,937142,40,0.0,0.0
leela,64bits,937142,41,0.0,0.0
leela,64bits,937142,42,0.0,0.0
leela,64bits,937142,43,0.0,0.0
leela,64bits,937142,44,0.0,0.0
leela,64bits,937142,45,0.0,0.0
leela,64bits,937142,46,0.0,0.0
leela,64bits,937142,47,0.0,0.0
leela,64bits,937142,48,0.0,0.0
leela,64bits,937142,49,0.0,0.0
leela,64bits,937142,50,0.0,0.0
leela,64bits,937142,51,0.0,0.0
leela,64bits,937142,52,0.0,0.0
leela,64bits,937142,53,0.0,0.0
leela,64bits,937142,54,0.0,0.0
leela,64bits,937142,55,0.0,0.0
leela,64bits,937142,56,0.0,0.0
leela,64bits,937142,57,0.0,0.0
leela,64bits,937142,58,0.0,0.0
leela,64bits,937142,59,0.0,0.0
leela,64bits,937142,60,0.0,0.0
leela,64bits,937142,61,0.0,0.0
leela,64bits,937142,62,0.0,0.0
leela,64bits,937142,63,0.0,0.0
mcf,32bits,10973422,0,0.2546614902807893,0.8185831570006166
mcf,32bits,10973422,1,0.2668819261666962,0.8369547275685526
mcf,32bits,10973422,2,0.24515260599656152,0.8035043945478126
mcf,32bits,10973422,3,0.4193418424990855,0.9811461321699368
mcf,32bits,10973422,4,0.42062849674422437,0.9817453935365226
mcf,32bits,10973422,5,0.42717431262554195,0.9846425295325014
mcf,32bits,10973422,6,0.4176824695158903,0.9803587929426132
mcf,32bits,10973422,7,0.389550497556733,0.964508856055005
mcf,32bits,10973422,8,0.4819319807440195,0.999057849720882
mcf,32bits,10973422,9,0.42939048548392655,0.9855660996779894
mcf,32bits,10973422,10,0.3669421443921504,0.9482952209450037
mcf,32bits,10973422,11,0.40372629431366075,0.9730886458556736
mcf,32bits,10973422,12,0.3788440834591069,0.9572215418995209
mcf,32bits,10973422,13,0.40415560433199416,0.9733296222459266
mcf,32bits,10973422,14,0.43351271827511967,0.9872071059662957
mcf,32bits,10973422,15,0.37505729753216455,0.9544762191307332
mcf,32bits,10973422,16,0.39670970459351695,0.9689933260834427
mcf,32bits,10973422,17,0.43535735707603335,0.9879090882924555
mcf,32bits,10973422,18,0.4889915834823449,0.9996503050720017
mcf,32bits,10973422,19,0.3768919121127393,0.9558172681489603
mcf,32bits,10973422,20,0.3365581857692158,0.9214869825263514
mcf,32bits,10973422,21,0.38411490964258915,0.9608964832087032
mcf,32bits,10973422,22,0.3947182565292759,0.9677770005914285
mcf,32bits,10973422,23,0.3876065278451881,0.9632375736865229
mcf,32bits,10973422,24,0.38204900896001265,0.9594763276628815
mcf,32bits,10973422,25,0.36816364120508627,0.9492516448788438
mcf,32bits,10973422,26,0.5127883535327449,0.9995280661135553
mcf,32bits,10973422,27,0.5205332484251495,0.9987831361405737
mcf,32bits,10973422,28,0.5767833406935412,0.982921158238133
mcf,32bits,10973422,29,0.40273827070534607,0.9725298606606361
mcf,32bits,10973422,30,0.3714524056397357,0.951780763852917
mcf,32bits,10973422,31,0.3714524056397357,0.951780763852917
mcf,32bits,10973422,32,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,33,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,34,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,35,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,36,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,37,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,38,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,39,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,40,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,41,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,42,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,43,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,44,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,45,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,46,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,47,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,48,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,49,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,50,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,51,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,52,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,53,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,54,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,55,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,56,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,57,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,58,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,59,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,60,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,61,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,62,0.3709069969240224,0.9513659641306561
mcf,32bits,10973422,63,0.3709069969240224,0.9513659641306561
mcf,64bits,556881961,0,0.22526807615519082,0.7696708524015357
mcf,64bits,556881961,1,0.3016519204506967,0.8833008305287211
mcf,64bits,556881961,2,0.29818007338901753,0.8790548443974909
mcf,64bits,556881961,3,0.46794652772026135,0.9970334439544654
mcf,64bits,556881961,4,0.46164769556972596,0.9957517102724014
mcf,64bits,556881961,5,0.380359891025452,0.9582958055141148
mcf,64bits,556881961,6,0.37070811672421905,0.9512142522067569
mcf,64bits,556881961,7,0.3656028912022884,0.947235944447754
mcf,64bits,556881961,8,0.35449560737342684,0.9380190567208997
mcf,64bits,556881961,9,0.35901612191025883,0.9418634647289458
mcf,64bits,556881961,10,0.3799192536602923,0.9579849736430484
mcf,64bits,556881961,11,0.3620900049229643,0.9444043856855497
mcf,64bits,556881961,12,0.36064635069046524,0.9432184011737199
mcf,64bits,556881961,13,0.3652517755014873,0.9469563858218695
mcf,64bits,556881961,14,0.34409723499734624,0.9286856175074332
mcf,64bits,556881961,15,0.3626608673718558,0.9448697653956936
mcf,64bits,556881961,16,0.36490075856488374,0.9466761390040948
mcf,64bits,556881961,17,0.34308426988174606,0.9277396045890591
mcf,64bits,556881961,18,0.345444619277226,0.9299337829843004
mcf,64bits,556881961,19,0.3709756922796068,0.951418310229885
mcf,64bits,556881961,20,0.3584513235830959,0.9413901579295592
mcf,64bits,556881961,21,0.40851580574002466,0.9757145603512247
mcf,64bits,556881961,22,0.28764098358000145,0.8656544211987527
mcf,64bits,556881961,23,0.4068373979885479,0.9748099649443016
mcf,64bits,556881961,24,0.32471163848670614,0.9094317869094344
mcf,64bits,556881961,25,0.24140515300333099,0.7973692015705587
mcf,64bits,556881961,26,0.3790781597969556,0.9573883525989872
mcf,64bits,556881961,27,0.27628625772634785,0.8503410931066073
mcf,64bits,556881961,28,0.20991543843525576,0.7413210725067829
mcf,64bits,556881961,29,0.21895509199300495,0.7582549367403508
mcf,64bits,556881961,30,0.14964829683179484,0.6089594671463024
mcf,64bits,556881961,31,0.14964829683179484,0.6089594671463024
mcf,64bits,556881961,32,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,33,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,34,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,35,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,36,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,37,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,38,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,39,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,40,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,41,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,42,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,43,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,44,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,45,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,46,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,47,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,48,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,49,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,50,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,51,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,52,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,53,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,54,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,55,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,56,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,57,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,58,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,59,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,60,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,61,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,62,0.1465336888511639,0.6010974452516209
mcf,64bits,556881961,63,0.1465336888511639,0.6010974452516209
nab,32bits,2958,0,0.41311697092630156,0.9781082127440631
nab,32bits,2958,1,0.3522650439486139,0.9360746804646096
nab,32bits,2958,2,0.3424611223799865,0.9271543816157628
nab,32bits,2958,3,0.3451656524678837,0.929676310317209
nab,32bits,2958,4,0.35936443542934415,0.9421543579870546
nab,32bits,2958,5,0.36375929682217717,0.9457595082058852
nab,32bits,2958,6,0.35294117647058826,0.9366673818775626
nab,32bits,2958,7,0.035496957403651115,0.22125046777601534
nab,32bits,2958,8,0.03887762001352265,0.23712223951495226
nab,32bits,2958,9,0.034482758620689655,0.21639693245126462
nab,32bits,2958,10,0.036511156186612576,0.2260606537112605
nab,32bits,2958,11,0.02738336713995943,0.18109485020062852
nab,32bits,2958,12,0.0290736984448952,0.18972501659731517
nab,32bits,2958,13,0.03313049357674104,0.2098559857510824
nab,32bits,2958,14,0.025693035835023664,0.17230981702965092
nab,32bits,2958,15,0.028397565922920892,0.18629094993483483
nab,32bits,2958,16,0.0392156862745098,0.23868451135100135
nab,32bits,2958,17,0.0392156862745098,0.23868451135100135
nab,32bits,2958,18,0.04056795131845842,0.24489019238748327
nab,32bits,2958,19,0.04192021636240703,0.2510280814812053
nab,32bits,2958,20,0.02805949966193374,0.18456498656857184
nab,32bits,2958,21,0.022650439486139283,0.15607395346052116
nab,32bits,2958,22,0.03955375253549696,0.24024240698218308
nab,32bits,2958,23,0.03887762001352265,0.23712223951495226
nab,32bits,2958,24,0.027721433400946585,0.18283297719301517
nab,32bits,2958,25,0.02332657200811359,0.15973145373839573
nab,32bits,2958,26,0.042258282623394185,0.25255220975224074
nab,32bits,2958,27,0.023664638269100743,0.16154929557225986
nab,32bits,2958,28,0.022650439486139283,0.15607395346052116
nab,32bits,2958,29,0.025016903313049357,0.16875026385124006
nab,32bits,2958,30,0.02434077079107505,0.16516366740824823
nab,32bits,2958,31,0.02129817444219067,0.14866866557836153
nab,32bits,2958,32,0.02636916835699797,0.1758430204997714
nab,32bits,2958,33,0.024002704530087897,0.1633600007670487
nab,32bits,2958,34,0.022988505747126436,0.15790637433488172
nab,32bits,2958,35,0.022988505747126436,0.15790637433488172
nab,32bits,2958,36,0.023664638269100743,0.16154929557225986
nab,32bits,2958,37,0.024002704530087897,0.1633600007670487
nab,32bits,2958,38,0.02332657200811359,0.15973145373839573
nab,32bits,2958,39,0.021974306964164976,0.152386656035112
nab,32bits,2958,40,0.022650439486139283,0.15607395346052116
nab,32bits,2958,41,0.02434077079107505,0.16516366740824823
nab,32bits,2958,42,0.02231237322515213,0.1542340841104637
nab,32bits,2958,43,0.022988505747126436,0.15790637433488172
nab,32bits,2958,44,0.027045300878972278,0.17935053221415684
nab,32bits,2958,45,0.02535496957403651,0.17053337663354814
nab,32bits,2958,46,0.02028397565922921,0.14303202922466196
nab,32bits,2958,47,0.026031102096010818,0.17407967055441115
nab,32bits,2958,48,0.023664638269100743,0.16154929557225986
nab,32bits,2958,49,0.02129817444219067,0.14866866557836153
nab,32bits,2958,50,0.01757944557133198,0.1276251189096243
nab,32bits,2958,51,0.020960108181203516,0.14679786507846293
nab,32bits,2958,52,0.04158215010141988,0.24949984779088058
nab,32bits,2958,53,0.03583502366463827,0.22285862104711784
nab,32bits,2958,54,0.035496957403651115,0.22125046777601534
nab,32bits,2958,55,0.03820148749154834,0.23398442057787522
nab,32bits,2958,56,0.038539553752535496,0.23555555497182035
nab,32bits,2958,57,0.038539553752535496,0.23555555497182035
nab,32bits,2958,58,0.038539553752535496,0.23555555497182035
nab,32bits,2958,59,0.038539553752535496,0.23555555497182035
nab,32bits,2958,60,0.038539553752535496,0.23555555497182035
