bench,addr,generation,alloc_type,alloc_size,total,pct_fp8_e4m3,pct_fp8_e5m2,pct_bf16,pct_fp16,pct_fp32,site
wrf,0xd922aa0,461,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,815,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,472,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,852,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3459474885844749,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,374,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3459474885844749,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,425,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,910,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1142,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1007,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,522,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,131,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,984,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,838,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,411,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,510,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,305,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,578,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1098,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1071,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,265,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,993,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,230,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,392,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,491,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,273,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,146,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,207,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,255,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,578,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,409,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,17,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,639,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,510,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,46,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,971,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,35,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,172,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,354,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,21,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3459474885844749,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,196,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,730,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,243,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,270,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1183,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,41,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,244,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,697,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,863,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,435,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,723,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,672,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,317,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,449,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,594,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,296,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,712,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,870,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1197,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3459474885844749,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,65,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,52,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,998,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,366,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,414,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,220,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1023,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,182,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,370,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,30,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,289,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,14,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,98,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3461187214611872,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,912,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,535,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,596,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,373,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,517,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,935,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1101,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,116,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,556,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,58,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,492,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,122,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,474,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,481,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,513,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,976,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,517,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3459474885844749,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,950,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,21,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1169,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,92,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,285,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,271,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1174,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,456,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,371,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,464,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,342,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460616438356164,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1084,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,187,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,66,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,406,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,148,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,668,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,341,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,759,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3460045662100456,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,427,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,84,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,361,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,529,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,94,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,360,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1086,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1050,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,61,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,481,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,959,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,240,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,273,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,500,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,10,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,598,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,132,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,97,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,254,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,206,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1038,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,683,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458904109589041,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,1109,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,1180,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xce05e40,11,32bits,70080,17520,0.4632420091324201,0.4632420091324201,0.4632420091324201,0.4632990867579908,1.0,ext_ncd_write_field_
wrf,0xd4f3d00,264,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,523,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,384,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,958,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,480,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,900,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,579,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,586,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,138,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,929,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3459474885844749,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,6,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,565,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,178,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,598,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,681,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0ea3a0,237,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458904109589041,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,80,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xce05e40,147,32bits,70080,17520,0.4632420091324201,0.4632420091324201,0.4632420091324201,0.4632990867579908,1.0,ext_ncd_write_field_
wrf,0xd4f3d00,1024,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3459474885844749,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,372,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd922aa0,263,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f3d00,964,32bits,7884,17520,0.3458333333333333,0.3458333333333333,0.3458333333333333,0.3458333333333333,1.0,__module_bl_ysu_MOD_ysu2d
